Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
07-Apr-21,EQ,674.95,674.95,659.15,674.55,664.85,665.75,667.43,679.00,271.00,3898156,"2,60,17,27,208.50",72835
08-Apr-21,EQ,667.05,677.20,666.80,665.75,670.00,670.70,671.71,679.00,271.00,2477848,"1,66,43,91,503.35",52952
09-Apr-21,EQ,670.00,685.00,665.00,670.70,684.50,679.80,673.91,685.00,271.00,2566543,"1,72,96,27,334.65",42869
12-Apr-21,EQ,675.00,675.60,650.00,679.80,656.90,655.60,661.67,685.00,301.10,4201041,"2,77,97,13,022.30",94854
13-Apr-21,EQ,657.00,677.90,656.00,655.60,663.80,663.95,666.45,685.00,301.10,3065417,"2,04,29,41,975.95",55326
15-Apr-21,EQ,662.80,674.00,647.15,663.95,660.50,659.30,658.30,685.00,301.10,3193956,"2,10,25,92,260.95",55675
16-Apr-21,EQ,662.80,676.55,660.30,659.30,668.95,671.30,670.73,685.00,301.10,2708331,"1,81,65,63,984.85",47686
19-Apr-21,EQ,662.00,668.80,651.50,671.30,664.40,664.10,659.85,685.00,310.00,2620095,"1,72,88,82,225.40",52197
20-Apr-21,EQ,677.35,698.00,666.30,664.10,678.00,680.10,685.13,698.00,310.00,8230341,"5,63,88,41,912.70",139886
22-Apr-21,EQ,680.70,680.70,663.00,680.10,667.05,665.50,668.64,698.00,310.00,3013453,"2,01,49,05,207.20",65775
23-Apr-21,EQ,667.00,675.70,661.00,665.50,665.90,664.60,668.72,698.00,310.00,2329094,"1,55,75,03,552.05",42170
26-Apr-21,EQ,667.00,675.00,662.05,664.60,672.00,670.20,670.10,698.00,325.65,1845322,"1,23,65,59,302.80",36853
27-Apr-21,EQ,674.95,679.90,668.10,670.20,674.20,673.70,673.19,698.00,325.65,2258769,"1,52,05,90,998.55",44696
28-Apr-21,EQ,677.00,693.00,675.00,673.70,676.00,677.15,683.03,698.00,325.65,3900923,"2,66,44,44,385.35",79174
29-Apr-21,EQ,678.35,680.45,666.00,677.15,672.25,671.85,671.57,698.00,325.65,3247095,"2,18,06,36,998.65",68121
30-Apr-21,EQ,671.00,678.00,665.05,671.85,669.00,669.50,671.36,698.00,325.65,2206232,"1,48,11,69,734.45",39765
03-May-21,EQ,661.85,682.50,661.00,669.50,679.55,677.10,676.12,698.00,325.65,1985777,"1,34,26,24,179.40",38632
04-May-21,EQ,681.00,686.30,641.55,677.10,648.00,645.25,653.68,698.00,325.65,7400792,"4,83,77,21,416.25",168508
05-May-21,EQ,649.00,656.00,640.05,645.25,652.00,649.05,648.11,698.00,325.65,3332318,"2,15,96,94,886.25",72439
06-May-21,EQ,652.00,654.95,638.15,649.05,651.15,653.10,646.41,698.00,325.65,4000163,"2,58,57,39,332.30",107512
07-May-21,EQ,636.00,642.00,614.00,653.10,629.95,629.00,625.35,698.00,325.65,14598653,"9,12,93,03,863.85",284858
10-May-21,EQ,627.00,636.95,621.00,629.00,634.00,633.15,629.70,698.00,343.40,5026811,"3,16,53,75,090.70",111644
11-May-21,EQ,628.00,649.90,625.00,633.15,640.20,641.60,642.09,698.00,343.40,4619231,"2,96,59,79,835.30",80391
12-May-21,EQ,645.00,646.70,631.10,641.60,639.65,640.05,639.69,698.00,343.40,3137276,"2,00,68,76,168.60",61067
14-May-21,EQ,640.50,649.50,638.05,640.05,644.50,645.15,644.90,698.00,343.40,2927148,"1,88,77,22,393.60",57042
17-May-21,EQ,646.00,657.40,640.10,645.15,653.60,653.30,650.17,698.00,343.40,2659352,"1,72,90,36,721.65",55144
18-May-21,EQ,658.00,658.00,648.00,653.30,653.00,653.00,653.39,698.00,343.40,2267368,"1,48,14,75,830.60",40423
19-May-21,EQ,652.00,661.00,650.70,653.00,653.00,653.20,654.52,698.00,343.40,3202046,"2,09,57,90,246.95",63863
20-May-21,EQ,656.00,656.00,640.10,653.20,643.70,644.90,646.79,698.00,343.40,2102743,"1,36,00,23,296.70",36146
21-May-21,EQ,645.05,652.50,644.30,644.90,649.65,649.70,648.08,698.00,343.40,1833201,"1,18,80,60,606.65",36393
24-May-21,EQ,650.00,654.70,638.50,649.70,640.75,640.10,643.12,698.00,357.35,2669967,"1,71,71,17,871.05",61059
25-May-21,EQ,641.00,652.00,641.00,640.10,651.10,649.95,647.13,698.00,357.35,2085253,"1,34,94,24,842.70",53498
26-May-21,EQ,652.00,655.00,640.65,649.95,641.55,641.90,644.98,698.00,357.35,2314694,"1,49,29,35,888.35",36223
27-May-21,EQ,643.50,652.00,641.15,641.90,650.00,648.55,646.81,698.00,357.35,3543940,"2,29,22,65,495.75",52520
28-May-21,EQ,650.50,657.70,646.30,648.55,652.75,654.95,653.43,698.00,357.35,2881977,"1,88,31,68,452.20",49334
31-May-21,EQ,659.95,665.00,650.20,654.95,663.40,663.85,658.89,698.00,359.50,3417033,"2,25,14,50,785.45",93456
01-Jun-21,EQ,665.80,667.25,656.80,663.85,666.00,665.80,663.40,698.00,359.50,2355484,"1,56,26,32,450.30",69042
02-Jun-21,EQ,665.50,674.75,660.15,665.80,673.70,673.55,669.72,698.00,359.50,3021421,"2,02,34,91,928.75",66898
03-Jun-21,EQ,676.00,683.00,673.25,673.55,678.20,680.00,679.18,698.00,359.50,2485855,"1,68,83,35,176.20",52947
04-Jun-21,EQ,680.85,689.95,675.00,680.00,685.55,686.95,685.71,698.00,359.50,2398771,"1,64,48,64,166.20",50452
07-Jun-21,EQ,690.00,707.00,687.30,686.95,701.60,699.95,700.06,707.00,360.25,3511853,"2,45,85,13,702.15",77473
08-Jun-21,EQ,705.15,715.40,701.60,699.95,709.05,710.45,710.68,715.40,360.25,3981598,"2,82,96,28,346.70",81544
